Date,Open,High,Low,Close,Adj Close,Volume
2014-08-01,38.750000,41.000000,35.230000,38.880001,36.746700,178929000
2014-09-01,39.000000,40.540001,34.340000,35.480000,33.533253,200541700
2014-10-01,34.720001,41.750000,28.100000,41.349998,39.081177,473677700
2014-11-01,41.439999,49.450001,41.430000,48.529999,45.982334,222774700
2014-12-01,49.000000,54.639999,46.049999,53.630001,50.814613,314636000
2015-01-01,54.279999,56.200001,48.099998,49.080002,46.503475,276810300
2015-02-01,48.580002,52.200001,45.950001,47.900002,45.385414,208335500
2015-03-01,48.200001,56.049999,46.470001,52.779999,50.110550,396784200
2015-04-01,51.099998,53.470001,46.880001,48.290001,45.847630,235685400
2015-05-01,48.650002,50.299999,41.320000,42.369999,40.309521,256703000
2015-06-01,42.610001,44.380001,38.450001,39.939999,37.997692,301070200
2015-07-01,40.650002,43.810001,37.799999,40.099998,38.149906,256056700
2015-08-01,40.240002,44.450001,34.099998,38.980000,37.084377,216640500
2015-09-01,38.630001,44.590000,37.720001,38.830002,37.027870,221863000
2015-10-01,38.500000,46.770000,37.419998,46.220001,44.074886,232605200
2015-11-01,46.200001,47.090000,40.450001,41.259998,39.345078,138396700
2015-12-01,41.470001,46.490002,40.700001,42.349998,40.471592,170635500
2016-01-01,41.290001,42.740002,36.200001,38.990002,37.260632,237116300
2016-02-01,39.000000,41.599998,34.759998,41.000000,39.181469,184042100
2016-03-01,41.439999,43.779999,40.049999,41.009998,39.297951,164027400
2016-04-01,40.130001,41.759998,34.099998,34.689999,33.241795,206583200
2016-05-01,34.990002,35.169998,30.990000,31.910000,30.577856,204486800
2016-06-01,31.940001,33.580002,24.850000,28.309999,27.206570,274246800
2016-07-01,28.260000,36.740002,27.120001,35.500000,34.116329,248242900
2016-08-01,35.540001,37.349998,33.000000,36.299999,34.885143,181408000
2016-09-01,36.529999,39.520000,33.900002,36.610001,35.288364,162097000
2016-10-01,36.459999,40.930000,36.330002,40.599998,39.134327,176374300
2016-11-01,40.509998,47.139999,39.240002,46.439999,44.763496,148407700
2016-12-01,46.200001,50.639999,45.580002,46.689999,45.118103,122809500
2017-01-01,47.279999,50.000000,43.740002,44.250000,42.760246,147225500
2017-02-01,44.750000,48.049999,43.570000,46.360001,44.799213,110360400
2017-03-01,46.790001,48.139999,39.209999,42.299999,40.966805,177943800
2017-04-01,42.330002,47.389999,40.820000,42.619999,41.276726,136320900
2017-05-01,42.759998,48.820000,42.009998,48.410000,46.884243,130914100
2017-06-01,48.500000,51.950001,48.009998,50.320000,48.838982,133266700
2017-07-01,50.779999,54.480000,48.730000,50.439999,48.955444,111659200
2017-08-01,51.130001,52.000000,42.669998,44.740002,43.423206,122959600
2017-09-01,44.849998,48.599998,42.610001,47.490002,46.185772,131313700
2017-10-01,47.520000,53.740002,46.790001,46.820000,45.534168,118566100
2017-11-01,48.000000,51.160000,45.270000,50.490002,49.103378,73187100
2017-12-01,49.669998,53.470001,48.689999,52.029999,50.711880,80010600
2018-01-01,52.330002,59.080002,51.900002,54.320000,52.943863,121867900
2018-02-01,54.000000,55.599998,46.330002,54.250000,52.875641,91995200
2018-03-01,54.139999,57.439999,50.049999,51.959999,50.741051,82819400
2018-04-01,51.770000,53.080002,40.650002,42.930000,41.922890,140641600
2018-05-01,42.860001,45.820000,41.470001,43.540001,42.518578,130062500
2018-06-01,44.049999,45.020000,37.060001,37.959999,37.156170,125838500
2018-07-01,37.740002,40.860001,35.639999,39.540001,38.702709,159727500
2018-08-01,39.380001,41.040001,36.419998,40.480000,39.622807,127662600
2018-09-01,40.320000,43.889999,38.150002,41.330002,40.560379,116498600
2018-10-01,41.410000,41.750000,30.240000,35.080002,34.426762,273883500
2018-11-01,35.299999,40.200001,34.840000,40.160000,39.412167,182750300
2018-12-01,40.570000,40.580002,29.590000,32.110001,31.599047,165850500
2019-01-01,31.459999,37.080002,28.809999,35.770000,35.200802,212732200
2019-02-01,35.770000,37.230000,34.770000,35.630001,35.063034,128453000
2019-03-01,35.580002,35.959999,29.969999,31.760000,31.339823,152767200
2019-04-01,31.980000,35.240002,31.700001,34.180000,33.727806,128667400
2019-05-01,34.299999,34.900002,27.110001,27.230000,26.869753,133158400
2019-06-01,27.120001,33.810001,27.020000,32.610001,32.271446,124909600
2019-07-01,33.139999,34.990002,30.209999,30.510000,30.193249,128999900
2019-08-01,30.430000,30.570000,24.230000,26.309999,26.036850,168599300
2019-09-01,26.160000,30.340000,25.950001,26.969999,26.783880,141809000
2019-10-01,27.080000,31.670000,24.510000,30.059999,29.852556,193264300
2019-11-01,30.299999,31.580000,27.840000,28.740000,28.541666,115120700
2019-12-01,28.790001,29.809999,26.680000,28.680000,28.574404,133826900
2020-01-01,28.980000,29.299999,25.370001,26.840000,26.741179,226705600
2020-02-01,26.930000,30.780001,18.770000,19.049999,18.979858,262905900
2020-03-01,19.049999,19.790001,10.010000,12.190000,12.190000,1304401000
2020-04-01,11.450000,13.400000,9.090000,12.010000,12.010000,1750440700
2020-05-01,11.410000,12.550000,8.250000,10.500000,10.500000,1374266000
2020-06-01,10.790000,22.799999,10.620000,13.070000,13.070000,3103539000
2020-07-01,13.480000,14.290000,10.800000,11.120000,11.120000,1632046000
2020-08-01,11.070000,15.100000,10.710000,13.050000,13.050000,1490615900
2020-09-01,12.860000,14.160000,11.220000,12.290000,12.290000,1199512900
2020-10-01,12.450000,13.680000,10.630000,11.280000,11.280000,1349366200
2020-11-01,11.320000,15.560000,10.870000,14.130000,14.130000,1700021700
2020-12-01,14.420000,18.629999,13.850000,15.770000,15.770000,1859647300
2021-01-01,15.850000,21.770000,14.710000,17.170000,17.170000,1444224200
2021-02-01,17.250000,22.440001,16.330000,20.940001,20.940001,892994900
2021-03-01,21.750000,26.090000,18.940001,23.900000,23.900000,1077197000
2021-04-01,24.020000,24.850000,19.639999,21.719999,21.719999,740659000
2021-05-01,21.870001,24.820000,20.620001,24.240000,24.240000,675687600
2021-06-01,24.680000,26.040001,20.940001,21.209999,21.209999,617245100
2021-07-01,21.469999,22.160000,18.280001,20.379999,20.379999,687318800
2021-08-01,20.490000,21.490000,18.290001,19.940001,19.940001,645704700
2021-09-01,20.010000,22.190001,18.639999,20.520000,20.520000,684885900
2021-10-01,21.000000,22.080000,18.850000,19.200001,19.200001,574168900
2021-11-01,19.090000,22.350000,16.900000,17.690001,17.690001,715400700
2021-12-01,17.940001,18.870001,16.150000,17.959999,17.959999,899699400
2022-01-01,18.230000,19.760000,14.910000,16.469999,16.469999,814025900
2022-02-01,16.559999,19.110001,15.480000,17.250000,17.250000,761641100
2022-03-01,16.969999,18.450001,12.440000,18.250000,18.250000,1207906400
2022-04-01,18.299999,21.420000,16.370001,18.770000,18.770000,770056000
2022-05-01,18.750000,19.639999,15.090000,17.870001,17.870001,674796200
2022-06-01,18.070000,18.100000,11.930000,12.680000,12.680000,800097200
2022-07-01,12.780000,15.420000,12.520000,13.710000,13.710000,740962700
2022-08-01,13.670000,15.710000,12.960000,12.990000,12.990000,577818400
2022-09-01,12.870000,14.670000,11.850000,12.040000,12.040000,689436500
2022-10-01,12.020000,14.480000,11.650000,14.180000,14.180000,804686600
2022-11-01,14.440000,15.180000,13.200000,14.430000,14.430000,524101400
2022-12-01,14.460000,14.740000,12.230000,12.720000,12.720000,524327900
2023-01-01,12.910000,17.639999,12.530000,16.139999,16.139999,678415500
2023-02-01,16.040001,17.440001,15.360000,15.980000,15.980000,377967600
