Date,Open,High,Low,Close,Adj Close,Volume
2014-06-01,66.940247,68.618416,61.426270,65.528458,54.909973,4527083
2014-07-01,65.794830,66.061211,56.258579,56.498318,47.343117,4326351
2014-08-01,56.471680,60.973431,53.568184,59.002251,49.441299,3869304
2014-09-01,59.135437,64.143303,57.776920,63.104439,52.878757,4330436
2014-10-01,62.838062,66.380859,49.966782,64.889153,54.374264,7143260
2014-11-01,64.889153,73.333267,64.889153,73.146805,61.293812,3976213
2014-12-01,72.454231,78.128036,70.403137,73.519730,61.606304,9056812
2015-01-01,73.519730,85.773026,72.853790,83.322365,69.820480,6117783
2015-02-01,83.375641,86.731972,79.486549,86.199226,72.231178,5378447
2015-03-01,86.012756,89.848572,80.711884,87.158180,73.872917,7999592
2015-04-01,87.184814,92.432419,86.652061,89.076080,75.498466,3254877
2015-05-01,89.076080,95.495743,83.695290,86.012756,72.902084,3592400
2015-06-01,86.225861,90.541153,75.357727,77.248993,65.474159,3341684
2015-07-01,78.341133,86.039398,74.212311,82.976074,70.328285,2706478
2015-08-01,83.215813,90.035034,76.263405,85.240273,72.247353,3188914
2015-09-01,85.959488,90.807526,82.549873,87.104904,73.827759,2503547
2015-10-01,88.010582,92.485695,86.279137,90.035034,76.311264,1981369
2015-11-01,89.022804,90.301414,79.539825,83.908394,71.118492,2643388
2015-12-01,84.521057,90.168221,82.283501,89.422371,75.791985,2788811
2016-01-01,89.422371,91.340279,80.818428,82.762978,70.147659,4269372
2016-02-01,83.269089,84.627609,68.298767,73.439819,62.245605,3499916
2016-03-01,73.093529,74.531960,65.048981,73.066895,63.305191,2779340
2016-04-01,71.921478,72.960342,66.807060,67.393089,58.389408,2964371
2016-05-01,67.766014,75.144623,65.475182,72.667328,62.959007,2784035
2016-06-01,72.986984,73.599648,53.381718,54.180847,46.942314,3965972
2016-07-01,54.979973,64.383041,54.207485,62.358585,54.027512,3080254
2016-08-01,62.838062,66.700516,60.414043,66.593964,57.697041,1819308
2016-09-01,66.753784,69.524094,62.864700,67.579552,58.550964,1874364
2016-10-01,67.579552,69.630646,60.467316,61.692646,53.450542,1772537
2016-11-01,61.905746,66.913612,60.707054,66.061211,57.235466,1992574
2016-12-01,65.848106,71.974754,65.315353,70.935890,61.458881,2092241
2017-01-01,71.388725,73.493095,66.966888,72.161217,62.520519,2876271
2017-02-01,72.454231,76.822792,69.524094,70.855972,61.389648,3781979
2017-03-01,71.228905,71.468636,67.073441,69.071259,61.277328,1990836
2017-04-01,69.417542,71.868202,66.673874,70.909248,62.907909,1347062
2017-05-01,70.909248,75.277817,68.938072,73.200081,64.940254,3533731
2017-06-01,73.253357,73.759468,66.700516,67.739380,60.095730,2312353
2017-07-01,67.233261,72.720604,67.046799,71.015800,63.002449,2053864
2017-08-01,71.335449,78.660789,71.202263,75.411003,66.901688,2660812
2017-09-01,76.796158,79.486549,75.144623,76.609695,67.965126,2234614
2017-10-01,77.568649,82.976074,76.290039,82.469963,73.164131,1752632
2017-11-01,83.109261,83.642014,77.169083,82.017120,72.762383,1649208
2017-12-01,82.176949,92.805344,81.590919,91.473465,81.151688,1998394
2018-01-01,91.473465,100.050766,90.967354,96.774345,85.854416,2266675
2018-02-01,97.227180,101.435921,89.449013,92.778709,82.309639,3417384
2018-03-01,92.245956,95.868668,89.449013,92.725433,84.410286,1963100
2018-04-01,92.725433,100.956444,91.686569,99.890945,90.933235,1904492
2018-05-01,99.890945,110.226326,99.890945,105.538109,96.073990,3002210
2018-06-01,106.443787,108.308418,99.278275,100.077408,91.102974,1814519
2018-07-01,99.278275,102.474785,95.202728,97.466919,88.726578,1586239
2018-08-01,97.759933,97.893120,84.467781,84.627609,77.038635,2764461
2018-09-01,84.201408,88.703156,78.394409,88.197044,80.287971,2517423
2018-10-01,87.664291,89.369095,75.224541,77.835022,70.855179,1907509
2018-11-01,77.515373,81.164719,67.259903,67.446365,61.398121,2203326
2018-12-01,68.405319,72.187851,64.116669,65.528458,59.652199,2566373
2019-01-01,65.528458,75.544189,65.528458,70.855972,64.501961,4289862
2019-02-01,70.696152,73.546371,48.341888,49.918835,45.442364,11887453
2019-03-01,49.801628,52.465385,42.470966,45.550270,43.613739,9228834
2019-04-01,45.976471,53.728008,43.760223,53.104687,50.846985,8628868
2019-05-01,53.104687,54.740234,43.706947,43.983978,42.114033,8093347
2019-06-01,43.749569,46.093678,41.384151,45.837955,43.889191,5468485
2019-07-01,47.340317,51.389229,43.930702,47.905033,45.868389,5725972
2019-08-01,48.182064,49.204945,43.056992,48.150097,46.103035,5052924
2019-09-01,48.469749,58.922337,48.086166,56.817966,54.402397,6960896
2019-10-01,57.084343,66.380859,52.539970,62.358585,59.707462,6704727
2019-11-01,62.491772,67.739380,62.491772,66.407501,63.584240,3721883
2019-12-01,65.954659,66.114487,56.658142,60.733692,58.151649,4422370
2020-01-01,60.733692,62.118847,49.290188,49.290188,47.194656,5322133
2020-02-01,49.801628,60.520592,36.600040,37.292618,35.707153,10019710
2020-03-01,38.624496,39.871136,12.908573,21.890766,21.501276,25281885
2020-04-01,21.203518,25.785181,16.781677,19.482729,19.136084,14170248
2020-05-01,19.482729,38.145020,14.560103,25.838457,25.378729,36585647
2020-06-01,25.838457,34.010868,20.601507,22.354261,21.956526,24555511
2020-07-01,21.842819,23.851294,16.834953,17.127966,16.823217,12829885
2020-08-01,17.314430,24.277494,16.547268,19.711811,19.361090,14631675
2020-09-01,19.743776,21.698977,15.449799,17.261154,16.954037,13473033
2020-10-01,17.266481,18.902031,15.588314,17.921766,17.602896,10814594
2020-11-01,17.953732,34.469032,16.691111,29.951300,29.418394,23424136
2020-12-01,30.100470,31.304489,21.405964,27.628502,27.136925,21130863
2021-01-01,27.628502,42.386757,27.596537,33.285095,32.692875,29687651
2021-02-01,33.488674,46.398949,29.722471,42.217106,41.465961,26174751
2021-03-01,43.854218,44.770321,34.608356,36.559319,35.908840,21178677
2021-04-01,36.924065,43.684566,35.795898,41.903255,41.157696,16361894
2021-05-01,43.260445,44.719425,39.112534,41.843880,41.099377,14739157
2021-06-01,41.843880,43.752426,34.778008,36.584766,35.933834,13825629
2021-07-01,37.153088,38.001331,29.739435,33.649841,33.051128,11528891
2021-08-01,32.436852,34.735592,30.019356,31.206898,30.651651,7435542
2021-09-01,31.486818,34.370850,27.398281,31.893976,31.326506,9158933
2021-10-01,31.139038,36.639999,24.920000,28.830000,28.317045,21900194
2021-11-01,29.000000,30.000000,22.410000,23.299999,22.885437,20512750
2021-12-01,23.610001,29.000000,23.450001,27.010000,26.529427,14925458
2022-01-01,27.299999,31.879999,27.110001,30.200001,29.662670,15978187
2022-02-01,30.400000,35.540001,27.400000,28.700001,28.189360,25798263
2022-03-01,29.059999,29.639999,20.209999,28.650000,28.650000,24271548
2022-04-01,28.680000,29.559999,26.930000,27.410000,27.410000,7699927
2022-05-01,27.379999,28.900000,21.200001,22.420000,22.420000,14092908
2022-06-01,22.760000,22.879999,15.135000,15.425000,15.425000,20033965
2022-07-01,15.220000,16.295000,14.235000,15.750000,15.750000,14852920
2022-08-01,15.850000,18.735001,14.770000,15.285000,15.285000,14774079
2022-09-01,15.095000,16.719999,12.080000,12.345000,12.345000,15521476
2022-10-01,12.100000,15.410000,11.650000,15.360000,15.360000,11416287
2022-11-01,15.595000,17.895000,14.795000,16.990000,16.990000,9398376
2022-12-01,17.299999,17.600000,15.000000,15.200000,15.200000,10511841
2023-01-01,15.220000,22.090000,15.170000,19.225000,19.225000,15287501
2023-02-01,19.165001,21.020000,16.915001,18.576000,18.576000,8549096
