Date,Open,High,Low,Close,Adj Close,Volume
2016-05-01,9.450000,9.890000,9.200000,9.630000,9.630000,30069100
2016-06-01,9.600000,10.490000,8.170000,8.890000,8.890000,31103400
2016-07-01,9.080000,9.700000,8.560000,8.990000,8.990000,21022000
2016-08-01,8.850000,9.210000,8.660000,8.960000,8.960000,18500900
2016-09-01,8.950000,10.650000,8.840000,10.600000,10.600000,34745200
2016-10-01,10.650000,13.150000,10.650000,12.650000,12.650000,39820600
2016-11-01,12.730000,14.440000,11.600000,13.500000,13.500000,37500700
2016-12-01,13.610000,14.850000,13.610000,13.670000,13.670000,19081000
2017-01-01,13.740000,14.240000,13.260000,13.370000,13.370000,21884500
2017-02-01,13.490000,14.430000,13.060000,13.380000,13.380000,27857200
2017-03-01,13.580000,14.060000,12.720000,13.800000,13.800000,27559300
2017-04-01,13.800000,13.900000,12.970000,12.990000,12.990000,16549000
2017-05-01,13.000000,18.059999,12.490000,17.799999,17.799999,44329800
2017-06-01,17.700001,18.100000,16.680000,17.379999,17.379999,21796500
2017-07-01,17.360001,20.930000,17.200001,19.830000,19.830000,22791900
2017-08-01,22.000000,23.990000,20.620001,23.340000,23.340000,42602500
2017-09-01,23.240000,27.680000,21.799999,26.240000,26.240000,42463700
2017-10-01,26.230000,28.700001,25.150000,25.559999,25.559999,34112300
2017-11-01,25.820000,25.870001,21.760000,24.590000,24.590000,44233400
2017-12-01,24.620001,26.000000,23.799999,25.879999,25.879999,24615900
2018-01-01,25.900000,26.240000,22.520000,23.910000,23.910000,30349600
2018-02-01,23.730000,27.480000,22.049999,27.059999,27.059999,28899600
2018-03-01,26.959999,29.110001,25.799999,26.770000,26.770000,24015700
2018-04-01,26.809999,26.809999,24.600000,25.240000,25.240000,20188100
2018-05-01,25.480000,25.559999,22.549999,22.969999,22.969999,24456100
2018-06-01,23.049999,23.980000,20.330000,21.250000,21.250000,23562400
2018-07-01,21.200001,24.360001,20.629999,23.530001,23.530001,25772900
2018-08-01,23.570000,27.330000,23.120001,26.820000,26.820000,23941800
2018-09-01,26.809999,28.440001,25.980000,27.600000,27.600000,21587800
2018-10-01,28.000000,28.219999,22.570000,24.980000,24.980000,38421600
2018-11-01,25.180000,29.389999,24.180000,29.000000,29.000000,27576200
2018-12-01,29.000000,29.350000,23.500000,25.959999,25.959999,24091200
2019-01-01,25.490000,29.830000,24.750000,29.670000,29.670000,22531200
2019-02-01,29.790001,35.500000,29.750000,33.110001,33.110001,28166300
2019-03-01,33.599998,34.349998,30.860001,32.209999,32.209999,27259300
2019-04-01,32.439999,34.110001,31.290001,32.160000,32.160000,18047800
2019-05-01,32.139999,41.470001,32.139999,39.900002,39.900002,32895100
2019-06-01,39.810001,41.439999,38.509998,39.689999,39.689999,16177900
2019-07-01,39.770000,47.430000,39.450001,45.410000,45.410000,24699400
2019-08-01,45.259998,45.279999,41.770000,44.750000,44.750000,34863500
2019-09-01,44.209999,44.919998,41.400002,43.209999,43.209999,24209100
2019-10-01,43.450001,48.090000,41.799999,46.900002,46.900002,24040600
2019-11-01,47.000000,51.070000,46.639999,50.049999,50.049999,19599300
2019-12-01,50.009998,50.830002,48.279999,48.509998,48.509998,15781800
2020-01-01,48.720001,52.709999,43.400002,44.330002,44.330002,34299600
2020-02-01,44.369999,48.060001,31.670000,34.250000,34.250000,43280700
2020-03-01,34.400002,36.650002,9.260000,15.750000,15.750000,146927200
2020-04-01,15.300000,22.780001,13.530000,20.240000,20.240000,130968100
2020-05-01,19.500000,19.559999,12.800000,15.900000,15.900000,138984200
2020-06-01,15.990000,23.549999,15.610000,16.950001,16.950001,201540600
2020-07-01,17.260000,18.450001,15.020000,15.110000,15.110000,92539100
2020-08-01,15.440000,18.200001,15.020000,17.600000,17.600000,98943100
2020-09-01,17.440001,19.480000,15.210000,15.690000,15.690000,104452200
2020-10-01,15.560000,17.309999,14.500000,14.730000,14.730000,86962400
2020-11-01,14.860000,25.950001,14.480000,24.700001,24.700001,151784700
2020-12-01,25.059999,28.240000,21.030001,22.770000,22.770000,139211400
2021-01-01,22.950001,24.350000,19.370001,20.020000,20.020000,93650100
2021-02-01,19.969999,26.510000,19.730000,25.100000,25.100000,87249200
2021-03-01,25.910000,31.000000,25.410000,26.150000,26.150000,114926500
2021-04-01,26.299999,28.490000,22.700001,24.770000,24.770000,85256300
2021-05-01,25.000000,27.860001,23.799999,27.360001,27.360001,68516400
2021-06-01,27.570000,29.170000,25.110001,25.500000,25.500000,73320200
2021-07-01,25.750000,27.410000,23.020000,24.980000,24.980000,55276300
2021-08-01,24.959999,25.450001,23.250000,24.510000,24.510000,47048900
2021-09-01,24.639999,24.750000,22.299999,23.129999,23.129999,56545600
2021-10-01,23.450001,24.850000,22.030001,22.190001,22.190001,53964700
2021-11-01,22.370001,26.799999,20.520000,20.799999,20.799999,77929400
2021-12-01,21.370001,22.490000,19.309999,21.129999,21.129999,61977400
2022-01-01,22.000000,23.469999,20.540001,22.860001,22.860001,46578100
2022-02-01,22.990000,25.980000,22.950001,23.950001,23.950001,73619400
2022-03-01,23.680000,24.900000,19.400000,24.250000,24.250000,97799000
2022-04-01,24.400000,25.000000,21.450001,22.500000,22.500000,64764500
2022-05-01,22.500000,23.120001,19.959999,22.190001,22.190001,63193300
2022-06-01,22.500000,22.570000,15.580000,16.040001,16.040001,73790600
2022-07-01,16.100000,18.000000,15.570000,17.389999,17.389999,50163200
2022-08-01,17.139999,19.799999,16.969999,17.690001,17.690001,49213500
2022-09-01,17.350000,19.430000,16.450001,16.600000,16.600000,58352100
2022-10-01,16.719999,20.280001,16.379999,19.610001,19.610001,47953200
2022-11-01,19.900000,20.309999,17.950001,19.290001,19.290001,51838500
2022-12-01,19.340000,19.920000,18.590000,19.389999,19.389999,45319500
2023-01-01,19.680000,23.000000,18.959999,22.580000,22.580000,47605500
2023-02-01,22.549999,23.540001,19.540001,20.120001,20.120001,49618600
